run,subrun,event,x,y,z
6105,35,1790,228.834,0.0,535.5
6105,71,3589,174.787,0.0,477.9
6105,73,3654,115.559,0.0,651.6
6105,74,3738,247.833,0.0,954.3
6105,74,3741,206.324,0.0,779.4
6105,75,3775,85.527,0.0,954.3
6105,83,4152,122.301,0.0,543.9
6105,91,4568,244.323,0.0,543.3
6105,97,4878,72.3776,0.0,240
6106,91,4582,118.345,0.0,995.1
6106,108,5433,45.633,0.0,575.4
6108,7,355,131.216,0.0,613.2
6108,7,361,265.273,0.0,984.9
6108,11,570,3.67738,0.0,184.5
6109,7,395,161.582,0.0,928.5
6110,10,501,165.984,0.0,461.7
6110,72,3613,19.167,0.0,442.5
6110,74,3731,202.368,0.0,789
6110,89,4493,70.5946,0.0,579
6110,181,9077,51.4277,0.0,931.8
6111,29,1487,174.731,0.0,198.6
6111,53,2666,96.2249,0.0,917.4
6111,53,2680,203.37,0.0,581.4
6111,55,2789,134.392,0.0,600.9
6111,87,4364,23.3458,0.0,216.9
6113,2,147,184.092,0.0,396.6
6113,4,216,131.494,0.0,152.1
6113,53,2669,145.758,0.0,960
6113,65,3274,161.582,0.0,452.1
6113,75,3785,170.33,0.0,363
6113,95,4800,88.2572,0.0,612.6
6114,19,970,3.51023,0.0,579.3
6114,60,3006,266.722,0.0,480.3
6114,76,3847,161.972,0.0,646.2
6114,94,4739,194.066,0.0,976.5
6114,124,6224,96.5035,0.0,223.8
6114,151,7560,87.2543,0.0,64.5
6114,172,8648,12.7594,0.0,144.9
6114,173,8672,47.5274,0.0,529.5
6114,174,8714,205.042,0.0,460.2
6115,14,737,195.18,0.0,481.2
6115,31,1579,3.78882,0.0,220.5
6115,46,2316,-7.02046,0.0,360.9
6115,46,2338,1.95013,0.0,582
6115,49,2456,88.4801,0.0,576.6
6115,49,2478,235.353,0.0,784.8
6118,6,313,55.5508,0.0,397.8
6118,8,408,212.62,0.0,81.6
6118,38,1943,143.418,0.0,144.6
6118,80,4048,254.018,0.0,372.3
6118,116,5802,46.413,0.0,471.6
6118,124,6246,138.125,0.0,982.8
6118,125,6260,233.514,0.0,558
6118,128,6407,50.0347,0.0,765.6
6118,151,7583,193.843,0.0,524.1
6118,172,8602,209.165,0.0,486.3
6118,190,9543,246.719,0.0,278.1
6120,2,127,147.485,0.0,137.1
6121,10,546,67.4187,0.0,939.3
6121,24,1249,254.241,0.0,914.4
6121,25,1284,175.734,0.0,339
6121,59,2979,65.4129,0.0,390.9
6121,61,3098,33.9322,0.0,506.4
6121,63,3191,7.35477,0.0,582.9
6121,71,3556,213.734,0.0,527.1
6122,2,104,39.5597,0.0,564.6
6122,21,1077,46.413,0.0,775.2
6122,33,1664,150.216,0.0,518.4
6122,35,1790,199.972,0.0,206.1
6122,47,2371,150.048,0.0,481.2
6122,59,2979,134.503,0.0,789.3
6122,60,3011,64.1871,0.0,154.5
6122,61,3055,39.0583,0.0,758.1
6122,63,3157,17.2726,0.0,438
6122,86,4339,257.974,0.0,454.2
6122,97,4881,103.245,0.0,856.2
6122,116,5819,45.9116,0.0,767.7
6122,140,7040,127.984,0.0,501.6
6122,155,7768,81.2925,0.0,560.4
6122,158,7927,23.4573,0.0,585.9
6123,2,101,244.379,0.0,471.9
6123,4,207,218.526,0.0,507.9
6123,15,799,168.602,0.0,765.9
6123,17,866,147.095,0.0,988.8
6123,56,2806,237.581,0.0,948.3
6123,80,4036,181.64,0.0,957
6123,82,4104,78.5066,0.0,654.3
6123,110,5541,73.2134,0.0,254.4
6123,126,6301,37.5539,0.0,513.9
6123,126,6349,166.318,0.0,167.4
6123,139,6997,230.561,0.0,921
6123,148,7423,74.8849,0.0,580.5
6125,6,328,191.67,0.0,300.3
6125,7,397,121.744,0.0,773.1
6125,8,435,209.054,0.0,453
6125,9,466,30.7563,0.0,551.4
6125,45,2297,248.446,0.0,397.2
6125,47,2384,248.558,0.0,849.6
6125,48,2422,258.03,0.0,195.3
6125,66,3329,79.7324,0.0,972
6131,13,689,183.981,0.0,577.5
6131,14,731,22.6215,0.0,996
6131,17,890,241.872,0.0,927.9
6131,42,2106,164.591,0.0,967.5
6131,62,3127,185.429,0.0,263.7
6131,66,3323,19.3898,0.0,455.4
6131,67,3367,137.122,0.0,997.8
6131,74,3723,237.748,0.0,904.5
6131,107,5395,20.6156,0.0,460.2
6131,115,5795,181.529,0.0,538.8
6134,25,1263,118.345,0.0,460.5
6138,17,860,148.154,0.0,527.1
6138,55,2780,191.558,0.0,632.7
6138,57,2859,113.386,0.0,533.4
6138,58,2931,119.292,0.0,543
6138,87,4352,263.824,0.0,46.2
6138,126,6348,185.931,0.0,207.3
6139,8,442,274.578,0.0,635.4
6139,22,1110,64.0756,0.0,560.7
6139,34,1710,26.1874,0.0,755.7
6139,48,2412,197.632,0.0,792.6
6139,50,2537,-3.62167,0.0,553.2
6139,53,2677,75.9993,0.0,921.6
6139,64,3203,127.594,0.0,465.3
6140,2,117,25.686,0.0,437.4
6140,10,541,182.643,0.0,999.9
6140,18,925,229.502,0.0,608.4
6140,54,2713,20.6714,0.0,855.9
6140,66,3331,109.597,0.0,626.4
6140,92,4626,218.191,0.0,995.4
6140,92,4634,57.7795,0.0,470.7
6141,4,231,92.8818,0.0,849.3
6143,5,256,6.18469,0.0,762.9
6143,6,319,27.3018,0.0,576.9
6143,7,378,184.816,0.0,991.8
6143,11,551,147.597,0.0,654
6143,16,812,132.107,0.0,795.9
6143,16,824,180.582,0.0,601.5
6143,16,844,65.97,0.0,795.3
6144,11,566,135.339,0.0,602.7
6144,22,1131,88.1458,0.0,766.5
6144,38,1926,204.206,0.0,393
6145,4,237,77.4479,0.0,886.5
6145,23,1175,209.834,0.0,175.2
6145,32,1621,171.723,0.0,236.4
6145,78,3915,59.1167,0.0,618
6146,10,519,203.816,0.0,993
6146,13,677,193.508,0.0,963.9
6146,47,2366,120.797,0.0,621.3
6146,52,2646,251.734,0.0,947.1
6146,61,3068,30.7006,0.0,534.3
6146,62,3146,92.9932,0.0,310.2
6146,63,3171,203.37,0.0,862.5
6146,79,3963,25.0174,0.0,695.4
6147,7,393,113.609,0.0,993.9
6147,30,1516,14.4309,0.0,560.1
6147,52,2639,267.613,0.0,863.1
6148,19,985,115.058,0.0,524.4
6148,26,1348,85.9171,0.0,765.9
6148,31,1564,100.069,0.0,39.3
6148,45,2296,254.408,0.0,973.8
6149,13,690,138.793,0.0,195
6149,34,1724,226.828,0.0,518.1
6149,39,1971,50.3133,0.0,916.8
6149,40,2048,238.361,0.0,189.3
6149,41,2092,267.112,0.0,144
6149,48,2442,37.8325,0.0,211.5
6149,66,3325,108.149,0.0,598.5
6149,66,3344,274.021,0.0,794.4
6149,74,3731,144.142,0.0,471.3
6149,93,4655,113.665,0.0,252.9
6149,110,5536,132.776,0.0,948.6
6149,124,6209,123.304,0.0,48.3
6149,154,7727,141.412,0.0,180.6
6149,161,8066,104.415,0.0,950.1
6149,161,8072,48.5303,0.0,69.6
6150,2,110,265.552,0.0,484.2
6150,4,248,3.34308,0.0,500.1
6151,46,2310,257.695,0.0,611.4
6151,80,4006,118.735,0.0,474.6
6151,99,4960,178.409,0.0,1000.2
6151,100,5023,175.121,0.0,487.8
6153,20,1039,124.028,0.0,486.3
6153,27,1366,189.552,0.0,625.2
6153,28,1440,102.577,0.0,762.6
6153,35,1785,155.174,0.0,630
6154,10,515,38.2225,0.0,530.1
6154,28,1439,0.612897,0.0,596.1
6156,9,477,-4.12313,0.0,474.6
6156,21,1076,36.1609,0.0,558.3
6156,21,1100,146.427,0.0,914.4
6157,17,860,172.001,0.0,602.4
6157,20,1042,97.2278,0.0,971.1
6157,25,1290,21.2285,0.0,920.4
6157,30,1548,242.262,0.0,233.1
6157,31,1579,147.764,0.0,447.6
6157,69,3491,259.033,0.0,989.1
6157,73,3677,211.06,0.0,991.2
6157,74,3740,138.626,0.0,313.8
6157,92,4607,255.913,0.0,468
6157,92,4629,154.729,0.0,611.7
6158,0,3,171.667,0.0,173.7
6158,29,1488,244.379,0.0,634.2
6160,57,2870,118.958,0.0,768.9
6160,57,2890,100.237,0.0,509.4
6160,78,3908,65.0228,0.0,913.8
6162,1,69,101.741,0.0,578.7
6162,10,513,105.808,0.0,969.3
6162,11,586,172.113,0.0,845.4
6162,31,1581,106.756,0.0,441.9
6162,59,2981,213.121,0.0,527.1
6162,61,3054,215.963,0.0,603
6162,62,3126,202.089,0.0,837
6162,63,3197,166.095,0.0,550.8
6162,70,3543,186.655,0.0,637.5
6162,95,4790,247.109,0.0,615.6
6162,127,6359,239.253,0.0,479.7
6162,127,6374,133.667,0.0,222.3
6162,129,6456,116.618,0.0,453.9
6162,162,8105,169.16,0.0,317.7
6162,166,8326,225.268,0.0,942.6
6162,205,10274,22.7329,0.0,331.8
6162,208,10401,209.444,0.0,995.4
6163,5,264,192.115,0.0,361.8
6163,12,641,46.2459,0.0,572.4
6163,14,733,186.432,0.0,505.2
6163,59,2952,263.212,0.0,969
6163,62,3105,113.386,0.0,167.1
6163,63,3161,65.58,0.0,508.5
6163,66,3321,232.4,0.0,135.9
6164,0,14,11.6451,0.0,576.3
6165,5,293,174.063,0.0,223.2
6166,6,326,90.5417,0.0,492.3
6166,20,1009,214.737,0.0,577.8
6166,21,1063,155.843,0.0,949.5
6166,46,2345,128.096,0.0,193.8
6166,54,2734,82.6854,0.0,82.5
6166,54,2739,100.515,0.0,987
6166,56,2822,81.6825,0.0,38.7
6166,56,2830,4.12313,0.0,786.3
6168,8,450,71.6533,0.0,191.4
6168,10,538,238.027,0.0,961.2
6168,21,1063,149.714,0.0,557.1
6168,31,1558,136.565,0.0,208.5
6168,31,1584,83.0197,0.0,180.6
6168,38,1943,13.2609,0.0,66
6168,42,2149,34.8237,0.0,768.6
6168,43,2161,9.75064,0.0,629.7
6168,55,2799,103.858,0.0,217.2
6168,57,2878,268.226,0.0,164.1
6168,58,2905,225.1,0.0,500.7
6168,65,3256,194.4,0.0,982.8
6168,100,5036,92.1018,0.0,910.5
6168,102,5109,122.97,0.0,522.3
6168,104,5212,169.215,0.0,198.3
6168,149,7500,122.691,0.0,231.9
6168,150,7509,268.783,0.0,355.8
6168,157,7888,137.623,0.0,272.1
6168,158,7916,57.1666,0.0,566.1
6170,26,1303,100.738,0.0,639.9
6170,28,1433,120.406,0.0,483.9
6173,16,844,44.5744,0.0,581.1
6173,17,873,65.8586,0.0,782.7
6173,114,5743,97.5064,0.0,510.9
6173,190,9529,93.3276,0.0,582.3
6176,24,1236,6.46328,0.0,449.4
6176,25,1262,167.098,0.0,636
6176,39,1953,-3.67738,0.0,529.8
6176,42,2113,199.526,0.0,520.2
6176,68,3441,6.29613,0.0,384.6
6176,157,7880,240.479,0.0,630.6
6176,165,8280,219.083,0.0,523.2
6176,174,8702,222.036,0.0,533.7
6176,178,8915,100.905,0.0,518.1
6176,191,9597,165.538,0.0,773.7
6176,213,10685,167.878,0.0,149.4
6177,31,1566,61.3455,0.0,424.8
6177,32,1650,64.4099,0.0,760.2
6177,34,1729,51.0376,0.0,916.8
6178,32,1614,25.4074,0.0,543.3
6179,18,946,217.579,0.0,862.8
6179,46,2322,114.5,0.0,925.5
6179,48,2441,218.191,0.0,490.5
6179,72,3617,3.06449,0.0,142.2
6180,1,79,178.019,0.0,214.5
6180,15,793,218.47,0.0,531
6180,18,925,217.133,0.0,847.2
6180,21,1080,5.79467,0.0,958.5
6180,39,1980,258.643,0.0,459.3
6181,20,1044,35.9381,0.0,155.4
6182,71,3559,113.275,0.0,129.3
6182,83,4167,130.881,0.0,622.5
6182,90,4529,82.0725,0.0,190.5
6182,90,4534,263.156,0.0,137.1
6182,91,4580,211.672,0.0,933.9
6182,94,4747,129.823,0.0,221.7
6183,7,366,252.904,0.0,189
6183,12,609,53.7678,0.0,889.8
6183,64,3223,162.418,0.0,479.1
6183,91,4580,93.3276,0.0,568.2
6184,11,594,52.4863,0.0,486.6
6184,15,797,30.4777,0.0,971.7
6184,60,3042,188.104,0.0,626.1
6184,78,3925,-4.40172,0.0,556.8
6185,4,213,58.9496,0.0,795.9
6190,46,2348,147.653,0.0,896.4
6190,47,2399,134.782,0.0,615
6190,52,2635,40.8413,0.0,595.2
6190,57,2857,175.734,0.0,921.3
6190,60,3033,163.978,0.0,446.1
6190,71,3597,71.4861,0.0,613.2
6190,104,5227,27.0232,0.0,918
6190,107,5381,75.6092,0.0,481.8
6190,108,5450,261.039,0.0,565.2
6190,117,5859,91.4889,0.0,883.8
6191,5,294,194.4,0.0,608.7
6191,6,344,15.6567,0.0,500.4
6191,6,350,109.653,0.0,133.2
6191,58,2939,213.79,0.0,599.7
6192,40,2011,12.5365,0.0,533.1
6192,42,2122,249.171,0.0,212.4
6192,63,3168,140.409,0.0,218.1
6192,88,4403,162.808,0.0,770.1
6192,97,4862,-2.56303,0.0,594.3
6192,116,5824,225.491,0.0,890.4
6192,117,5856,147.095,0.0,311.7
6192,118,5948,99.8466,0.0,966
6192,160,8015,186.098,0.0,557.7
6192,160,8050,208.942,0.0,787.8
6194,35,1786,101.741,0.0,683.7
6194,36,1823,89.3159,0.0,566.7
6195,23,1180,15.2667,0.0,658.5
6195,26,1324,247.165,0.0,933
6195,26,1340,209.499,0.0,171
6195,27,1363,1.28151,0.0,270.6
6195,31,1573,80.2338,0.0,580.5
6195,31,1591,76.835,0.0,608.1
6195,43,2193,228.332,0.0,777
6195,69,3453,53.5449,0.0,951.6
6195,79,3981,140.576,0.0,478.8
6195,83,4199,123.805,0.0,927.6
6197,11,572,186.767,0.0,984.3
6198,19,981,150.216,0.0,147
6198,29,1476,117.175,0.0,585.9
6198,42,2141,156.01,0.0,571.8
6198,165,8285,24.9616,0.0,486.9
6198,169,8465,38.1668,0.0,162.3
6198,207,10365,219.807,0.0,191.7
6198,208,10420,224.989,0.0,549.6
6198,208,10447,163.254,0.0,482.1
6198,209,10479,273.074,0.0,171
6198,223,11169,196.294,0.0,538.5
6198,223,11179,155.286,0.0,601.2
6199,8,441,1.39295,0.0,743.1
6199,9,483,29.1405,0.0,157.5
6199,15,769,41.0084,0.0,492.9
6199,15,789,117.732,0.0,840.9
6199,16,841,44.0172,0.0,984.6
6199,93,4653,169.104,0.0,568.8
6199,97,4854,17.4397,0.0,566.7
6199,98,4927,1.33723,0.0,567.3
6199,171,8577,130.937,0.0,913.8
6199,174,8717,74.7735,0.0,446.1
6199,188,9426,61.8469,0.0,533.7
6201,19,958,210.168,0.0,957.3
6201,29,1482,153.614,0.0,998.1
6201,29,1494,271.068,0.0,927
6201,34,1736,57.2223,0.0,520.2
6201,42,2115,40.5069,0.0,176.4
6201,42,2124,101.852,0.0,654
6202,5,251,109.82,0.0,847.5
6202,5,300,214.068,0.0,460.8
6203,56,2818,-4.79174,0.0,795.3
6205,24,1205,4.84746,0.0,437.7
6205,69,3458,121.967,0.0,494.7
6205,73,3654,225.936,0.0,596.1
6205,78,3942,197.019,0.0,515.1
6206,35,1786,115.392,0.0,168.6
6206,51,2554,87.4215,0.0,474.3
6206,80,4012,255.244,0.0,564.9
6206,87,4352,104.248,0.0,890.4
6206,87,4392,157.793,0.0,783.3
6206,87,4394,188.717,0.0,747.3
6206,88,4439,233.012,0.0,166.5
6206,95,4780,256.748,0.0,314.1
6206,122,6149,230.059,0.0,519.9
6206,135,6798,207.661,0.0,691.2
6207,1,73,219.64,0.0,546.9
6210,15,758,37.6653,0.0,955.8
6210,17,866,151.441,0.0,588.9
6210,19,976,95.8349,0.0,559.2
6210,19,982,95.0548,0.0,183.9
6210,22,1120,234.74,0.0,527.4
6210,24,1242,86.53,0.0,549.3
6211,5,279,174.509,0.0,558.6
6211,9,494,63.7413,0.0,480.3
6211,21,1091,-4.79174,0.0,202.2
6211,96,4827,-6.24041,0.0,198.6
6211,137,6887,67.753,0.0,141.6
6211,153,7651,224.71,0.0,553.2
6213,4,235,76.9465,0.0,136.2
6213,9,458,105.474,0.0,141.9
6213,11,572,228.221,0.0,515.7
6213,13,662,192.505,0.0,388.8
6214,15,785,52.3749,0.0,951.9
6214,17,873,185.039,0.0,781.5
6214,19,957,216.52,0.0,354.3
6214,19,977,248.001,0.0,791.7
6216,0,30,125.142,0.0,315
6216,2,131,66.973,0.0,137.4
6216,7,364,105.753,0.0,578.7
6216,65,3269,224.599,0.0,309.9
6216,70,3531,176.514,0.0,487.2
6216,72,3638,199.86,0.0,174.3
6216,75,3767,89.1487,0.0,934.2
6216,93,4662,-2.67446,0.0,518.4
6216,95,4792,118.066,0.0,463.8
6216,97,4851,62.0141,0.0,951.3
6216,109,5478,28.8619,0.0,537.3
6217,11,600,-7.74479,0.0,458.4
6217,15,774,265.329,0.0,976.8
6217,35,1759,68.7002,0.0,993.6
6217,61,3066,55.0493,0.0,561.6
6217,72,3616,155.453,0.0,942.3
6217,81,4057,140.465,0.0,945.6
6217,85,4288,32.8179,0.0,568.2
6217,85,4300,169.661,0.0,592.2
6217,98,4930,222.203,0.0,552.3
6217,98,4937,183.423,0.0,177.3
6217,104,5218,51.5391,0.0,558.9
6217,111,5599,26.6332,0.0,308.1
6217,112,5627,113.609,0.0,182.7
6217,124,6202,10.6978,0.0,799.8
6217,124,6203,79.1752,0.0,768
6217,125,6294,85.3599,0.0,200.1
6217,129,6451,62.5155,0.0,571.5
6217,130,6527,239.03,0.0,607.8
6217,148,7444,159.353,0.0,976.8
6217,152,7647,269.452,0.0,269.7
6217,153,7670,134.447,0.0,207.3
6217,154,7706,195.57,0.0,360.9
6218,50,2540,250.118,0.0,922.5
6218,95,4775,120.462,0.0,590.4
6219,25,1296,171.444,0.0,930
6219,57,2883,244.156,0.0,599.7
6219,61,3060,244.49,0.0,753.6
6219,139,6971,168.324,0.0,507.3
6219,157,7876,26.466,0.0,980.4
6219,158,7950,256.191,0.0,923.4
6220,8,415,28.5833,0.0,433.8
6220,26,1339,149.658,0.0,624.9
6221,39,1987,6.46328,0.0,998.7
6221,47,2397,188.605,0.0,964.8
6221,48,2447,237.024,0.0,504.3
6221,62,3131,24.0702,0.0,671.4
6221,63,3157,68.5888,0.0,566.4
6223,10,508,41.5656,0.0,333.6
6223,14,710,195.124,0.0,139.8
6223,48,2444,38.1111,0.0,618.6
6223,50,2511,239.03,0.0,489
6224,6,335,254.854,0.0,167.1
6224,28,1438,50.2019,0.0,562.2
6224,30,1522,31.1463,0.0,856.8
6224,36,1831,235.408,0.0,543.6
6224,50,2514,50.4247,0.0,468
6224,51,2551,86.1957,0.0,610.2
6224,53,2683,114.89,0.0,498.6
6224,68,3402,135.952,0.0,534
6224,68,3418,94.6648,0.0,540.3
6224,69,3457,45.7444,0.0,777.3
6224,92,4609,128.708,0.0,1003.5
6224,96,4837,151.609,0.0,589.8
6224,106,5342,111.102,0.0,227.1
6224,107,5365,40.6184,0.0,184.8
6225,3,186,149.157,0.0,572.7
6225,4,222,40.0612,0.0,505.8
6225,5,266,232.4,0.0,598.2
6225,5,298,143.641,0.0,363.6
6225,7,369,66.7501,0.0,189.6
6225,13,682,14.3195,0.0,769.5
6225,14,722,56.3866,0.0,441.9
6226,58,2915,8.97059,0.0,354.6
6226,65,3257,106.644,0.0,606
6226,72,3624,150.996,0.0,438
6226,74,3731,199.47,0.0,621.3
6226,97,4861,233.347,0.0,774
6226,118,5920,15.211,0.0,483.9
6226,119,5991,52.542,0.0,276
6226,129,6457,208.887,0.0,546.3
6226,129,6468,137.233,0.0,455.7
6226,130,6549,36.7181,0.0,300
6226,142,7134,221.256,0.0,909.3
6226,146,7301,145.257,0.0,85.8
6227,7,373,253.405,0.0,608.7
6227,9,452,19.0555,0.0,947.7
6227,21,1091,157.18,0.0,177.9
6227,28,1446,147.82,0.0,571.5
6228,5,272,134.392,0.0,506.1
6228,6,350,242.373,0.0,511.2
6229,2,140,245.66,0.0,231
6229,4,229,235.13,0.0,894.9
6229,20,1008,82.6297,0.0,229.5
6229,23,1196,199.637,0.0,449.4
6230,42,2141,216.966,0.0,905.4
6230,57,2872,258.866,0.0,651.9
6230,86,4304,93.7176,0.0,303.6
6230,111,5591,39.4483,0.0,78
6231,33,1673,182.588,0.0,83.7
6231,53,2654,168.993,0.0,474
6231,106,5319,180.415,0.0,174
6231,106,5336,169.605,0.0,139.5
6233,14,706,-1.11436,0.0,557.7
6233,16,812,94.219,0.0,646.5
6233,28,1407,183.089,0.0,297.3
6233,28,1415,79.4538,0.0,158.1
6233,42,2134,181.195,0.0,478.2
6233,49,2481,144.087,0.0,216.9
6233,62,3131,93.439,0.0,621.6
6235,19,972,4.17885,0.0,602.1
6235,56,2837,56.5537,0.0,573.3
6235,63,3156,59.2282,0.0,886.2
6236,3,198,95.222,0.0,376.8
6236,6,323,244.1,0.0,486
6243,4,222,28.0261,0.0,861.6
6244,0,36,84.6356,0.0,962.1
6244,3,181,198.412,0.0,995.4
6246,14,737,78.5066,0.0,672.6
6248,1,71,249.784,0.0,459.3
6248,8,446,105.418,0.0,547.8
6248,9,456,231.007,0.0,625.5
6248,11,568,139.741,0.0,771
6248,11,593,102.242,0.0,538.2
6254,0,31,114.556,0.0,603.9
6260,2,113,95.0548,0.0,908.7
6260,8,443,232.567,0.0,552.6
6261,28,1415,122.858,0.0,460.2
6262,4,247,200.362,0.0,765.9
6267,0,19,152.389,0.0,227.7
6267,0,38,234.071,0.0,993
6267,10,510,226.215,0.0,382.2
6267,10,536,70.0932,0.0,844.8
6267,13,696,119.961,0.0,948.3
6267,22,1113,208.385,0.0,535.5
6267,23,1154,2.45159,0.0,629.4
6267,23,1188,149.045,0.0,769.5
6267,24,1237,192.84,0.0,446.4
6267,31,1585,147.653,0.0,606.3
6267,32,1637,189.664,0.0,397.5
6267,33,1697,116.283,0.0,936.9
6276,10,508,237.303,0.0,584.1
6276,11,597,97.6736,0.0,531.6
6276,11,598,68.2545,0.0,636.9
6276,13,679,39.2811,0.0,974.7
6277,3,153,248.112,0.0,277.8
6277,3,191,88.0901,0.0,557.4
6277,4,248,154.283,0.0,762.3
6278,9,480,224.71,0.0,597.9
6278,43,2185,41.6213,0.0,181.5
6278,44,2250,142.582,0.0,483
6280,22,1117,80.1224,0.0,186.9
6280,34,1731,54.1021,0.0,469.8
6280,34,1739,266.109,0.0,629.7
6280,43,2160,264.549,0.0,623.4
6280,87,4352,21.6743,0.0,937.2
6280,125,6261,43.1257,0.0,518.4
6281,0,16,157.96,0.0,510.6
6281,2,144,0.0557179,0.0,633.6
6281,4,212,176.124,0.0,560.4
6281,44,2226,233.904,0.0,600.9
6281,45,2256,128.987,0.0,765.6
6281,79,3982,193.286,0.0,789.6
6281,93,4663,43.2371,0.0,538.2
6281,94,4710,72.4333,0.0,572.4
6281,160,8034,132.219,0.0,845.7
6282,58,2905,23.513,0.0,488.7
6282,69,3499,230.338,0.0,571.5
6283,20,1015,213.065,0.0,164.1
6283,21,1098,204.986,0.0,984.6
6283,26,1336,19.8356,0.0,192.6
6283,35,1751,214.458,0.0,746.1
6283,35,1753,125.588,0.0,863.4
6283,35,1771,216.13,0.0,957.6
6283,51,2576,189.887,0.0,314.7
6283,51,2587,82.9083,0.0,600.9
6283,80,4034,76.5007,0.0,564.9
6283,88,4401,35.158,0.0,450.6
6283,91,4578,86.6971,0.0,582
6283,92,4641,124.53,0.0,947.7
6283,98,4914,166.708,0.0,682.5
6284,9,491,38.2782,0.0,935.4
6284,22,1147,247.555,0.0,906
6284,26,1320,180.415,0.0,906.6
6284,26,1346,4.23456,0.0,549.9
6284,37,1851,249.282,0.0,211.8
6284,73,3688,147.374,0.0,378.6
6285,20,1017,40.897,0.0,564.6
6285,21,1094,118.679,0.0,951.3
6285,24,1241,138.515,0.0,615.3
6285,47,2373,126.257,0.0,475.2
6285,67,3353,114.556,0.0,604.2
6285,68,3426,21.5628,0.0,961.8
6286,13,654,15.7682,0.0,608.7
6286,37,1879,89.483,0.0,518.7
6286,60,3008,133.054,0.0,978.9
6286,60,3020,157.682,0.0,494.1
6286,62,3113,88.4801,0.0,982.2
6286,68,3430,57.5566,0.0,972.9
6286,79,3986,94.5533,0.0,544.8
6286,109,5458,224.265,0.0,467.1
6286,112,5646,210.224,0.0,519
6286,127,6382,9.08202,0.0,613.2
6286,166,8304,82.4626,0.0,203.4
6288,42,2123,31.4249,0.0,1003.5
6288,42,2142,93.9962,0.0,450.6
6288,45,2267,228.444,0.0,842.1
6288,68,3420,230.227,0.0,385.2
6288,73,3675,239.03,0.0,653.4
6288,111,5560,118.178,0.0,368.4
6288,121,6053,272.516,0.0,504.9
6288,129,6490,209.109,0.0,967.8
6288,130,6546,252.235,0.0,900.6
6288,132,6621,274.634,0.0,901.5
6288,162,8104,239.754,0.0,471.9
6288,162,8131,270.343,0.0,922.5
6295,3,153,186.544,0.0,602.7
6295,5,268,269.173,0.0,278.7
6295,5,300,36.9967,0.0,623.4
6296,1,79,153.614,0.0,357.9
6296,2,119,204.262,0.0,882.6
6296,4,204,19.2227,0.0,358.2
6297,2,143,14.3195,0.0,629.7
6297,4,225,207.215,0.0,438.9
6297,8,420,243.097,0.0,214.8
6297,9,490,234.238,0.0,973.2
6297,24,1235,183.813,0.0,497.4
6297,25,1297,72.7119,0.0,647.7
6297,35,1758,159.186,0.0,373.2
6297,35,1779,7.02046,0.0,519.6
6298,9,473,244.769,0.0,231.9
6298,15,788,267.446,0.0,795.9
6298,15,794,174.397,0.0,537.9
6298,23,1155,123.192,0.0,585.9
6298,48,2428,172.113,0.0,634.8
6298,82,4146,262.32,0.0,581.1
6298,99,4961,66.8615,0.0,187.5
6298,111,5556,167.711,0.0,224.7
6298,111,5591,70.6504,0.0,514.5
6298,123,6178,231.675,0.0,781.8
6298,136,6829,7.85623,0.0,543.6
6298,150,7513,110.712,0.0,202.2
6298,151,7557,148.154,0.0,942.9
6298,151,7595,195.347,0.0,581.1
6299,1,97,120.184,0.0,1002.9
6299,10,511,144.031,0.0,221.4
6299,32,1633,165.037,0.0,354
6299,41,2053,238.807,0.0,983.4
6299,41,2066,121.855,0.0,531.9
6299,42,2129,47.0817,0.0,555.3
6299,44,2226,246.218,0.0,903
6299,55,2753,224.265,0.0,633.6
6299,58,2901,59.1725,0.0,949.5
6299,76,3810,61.1226,0.0,538.5
6300,2,116,105.195,0.0,486
6300,2,136,208.942,0.0,577.2
6300,5,282,148.377,0.0,335.1
6300,6,313,245.716,0.0,989.4
6300,8,427,80.2338,0.0,951.9
6300,21,1056,40.5627,0.0,359.1
6300,31,1571,73.9377,0.0,213.3
6300,34,1729,33.2079,0.0,510.3
6300,58,2937,158.908,0.0,530.4
6300,107,5353,221.646,0.0,566.7
6300,108,5417,157.403,0.0,215.7
6300,148,7405,19.4456,0.0,151.2
6300,180,9038,269.842,0.0,906
6300,184,9220,220.866,0.0,628.8
6301,1,80,32.595,0.0,74.7
6301,10,537,44.7415,0.0,606.3
6301,29,1456,52.542,0.0,509.4
6301,57,2887,256.748,0.0,960.6
6301,84,4244,235.965,0.0,390.3
6301,89,4476,220.476,0.0,170.4
6301,90,4548,175.233,0.0,211.2
6301,99,4952,55.6622,0.0,679.2
6301,120,6049,124.752,0.0,765.3
6301,121,6084,15.4339,0.0,35.1
6301,147,7392,225.602,0.0,587.4
6301,152,7611,99.5122,0.0,962.7
6301,155,7757,-6.01754,0.0,800.4
6303,7,351,203.538,0.0,656.1
6303,8,427,-0.0557179,0.0,910.5
6303,10,550,104.36,0.0,395.4
6303,11,552,34.1551,0.0,132.9
6303,31,1569,46.2459,0.0,511.5
6303,33,1698,112.717,0.0,335.1
6303,64,3203,73.7706,0.0,778.2
6303,93,4667,247.889,0.0,576.3
6303,107,5397,262.487,0.0,623.4
6303,114,5733,252.848,0.0,527.7
6303,126,6350,262.376,0.0,745.2
6303,127,6393,9.58349,0.0,630.9
6303,127,6400,66.4715,0.0,585
